YAL060W 	chrI 	35098	35187	0.829979903
YKL081W 	chrXI 	283101	283201	0.717942918
YKL081W 	chrXI 	283205	283303	0.579404184
YKL081W 	chrXI 	283304	283428	0.736014687
YKL081W 	chrXI 	283429	283515	0.669774434
YKL081W 	chrXI 	283516	283594	0.74905118
YKL081W 	chrXI 	283597	283682	0.72615802
YKL081W 	chrXI 	283684	283771	0.558430163
YKL081W 	chrXI 	283772	283885	0.422156399
YKL081W 	chrXI 	283886	283990	0.497030743
YKL081W 	chrXI 	283991	284096	0.319779645
YKL081W 	chrXI 	284098	284174	0.746275334
YKL081W 	chrXI 	284175	284265	0.724893226
YKL080W 	chrXI 	284568	284669	0.722460438
YKL080W 	chrXI 	284670	284758	0.511470172
YKL080W 	chrXI 	284759	284867	0.407901526
YKL080W 	chrXI 	284870	284955	0.552279737
YKL080W 	chrXI 	284956	285046	0.72379541
YKL080W 	chrXI 	285047	285137	0.630580872
YKL080W 	chrXI 	285139	285240	0.426363249
YKL080W 	chrXI 	285241	285329	0.276531009
YKL080W 	chrXI 	285330	285433	0.517439177
YKL080W 	chrXI 	285434	285531	0.69591673
YKL080W 	chrXI 	285532	285650	0.706019886
YKL080W 	chrXI 	285651	285752	0.658028554
YKL080W 	chrXI 	285753	285843	0.508126839
YKL080W 	chrXI 	285869	285935	0.828862891
YKL077W 	chrXI 	290960	291090	0.81462213
YKL077W 	chrXI 	291093	291196	0.600709875
YKL077W 	chrXI 	291197	291297	0.658293717
YKL077W 	chrXI 	291298	291376	0.174570551
YKL077W 	chrXI 	291378	291458	0.675655685
YKL077W 	chrXI 	291459	291558	0.454516675
YKL077W 	chrXI 	291562	291658	0.789376867
YKL077W 	chrXI 	291659	291771	0.809510315
YKL077W 	chrXI 	291772	291874	0.774680592
YKL077W 	chrXI 	291875	291971	0.728062781
YKL077W 	chrXI 	291977	292089	0.539852118
YKL077W 	chrXI 	292092	292193	0.786574168
YKL077W 	chrXI 	292196	292267	0.521198695
YKL077W 	chrXI 	292268	292357	0.512986173
YKL077W 	chrXI 	292358	292471	0.539952143
YKL077W 	chrXI 	292472	292550	0.203682086
YKL073W 	chrXI 	296027	296150	0.504309205
YKL073W 	chrXI 	296153	296241	0.54129354
YKL073W 	chrXI 	296243	296348	0.668639968
YKL073W 	chrXI 	296349	296431	0.205559331
YKL073W 	chrXI 	296432	296537	0.328060209
YKL073W 	chrXI 	296538	296633	0.589406497
YKL073W 	chrXI 	296635	296735	0.673630754
YKL073W 	chrXI 	296737	296837	0.642679732
YKL073W 	chrXI 	296838	296939	0.24951885
YKL073W 	chrXI 	296948	297017	0.581306941
YKL073W 	chrXI 	297018	297111	0.624108378
YKL073W 	chrXI 	297112	297207	0.504870953
YKL073W 	chrXI 	297208	297304	0.490923283
YKL073W 	chrXI 	297305	297424	0.573401214
YKL073W 	chrXI 	297425	297515	0.722704548
YKL073W 	chrXI 	297516	297614	0.552487552
YKL073W 	chrXI 	297615	297724	0.627049142
YKL073W 	chrXI 	297725	297820	0.61849424
YKL073W 	chrXI 	297824	297920	0.338608923
YKL073W 	chrXI 	297923	298023	0.676236996
YKL073W 	chrXI 	298025	298119	0.590821498
YKL073W 	chrXI 	298120	298204	0.292306078
YKL073W 	chrXI 	298205	298306	0.818088829
YKL073W 	chrXI 	298307	298398	0.840773293
YKL073W 	chrXI 	298400	298494	0.710010807
YKL073W 	chrXI 	298495	298580	0.380137714
YKL073W 	chrXI 	298581	298651	0.490550484
YKL073W 	chrXI 	298656	298745	0.629216962
YKL068W-A 	chrXI 	308739	308847	0.957941285
YKL068W-A 	chrXI 	308848	308931	0.588604425
YKL068W-A 	chrXI 	308932	309016	0.63875356
YKL068W-A 	chrXI 	309020	309130	0.746963529
YKL068W-A 	chrXI 	309136	309284	0.579496114
YKL068W-A 	chrXI 	309333	309391	0.350310884
YKL058W 	chrXI 	329772	329882	0.612605898
YKL058W 	chrXI 	329883	329990	0.807247537
YKL058W 	chrXI 	329991	330095	0.686227328
YKL058W 	chrXI 	330096	330210	0.575938615
YKL058W 	chrXI 	330211	330316	0.583552558
YKL058W 	chrXI 	330320	330437	0.717881675
YKL045W 	chrXI 	353072	353155	0.459310812
YKL045W 	chrXI 	353157	353245	0.457539172
YKL045W 	chrXI 	353247	353340	0.584082969
YKL045W 	chrXI 	353342	353434	0.743660022
YKL045W 	chrXI 	353435	353511	0.466506747
YKL045W 	chrXI 	353512	353620	0.621533814
YKL045W 	chrXI 	353623	353705	0.635047633
YKL045W 	chrXI 	353706	353796	0.545626004
YKL045W 	chrXI 	353797	353895	0.362841012
YKL045W 	chrXI 	353896	353987	0.65552802
YKL045W 	chrXI 	353990	354078	0.630019787
YKL045W 	chrXI 	354081	354177	0.591134359
YKL045W 	chrXI 	354178	354291	0.4848792
YKL045W 	chrXI 	354292	354376	0.516602436
YKL045W 	chrXI 	354377	354476	0.744527939
YKL045W 	chrXI 	354477	354577	0.502238211
YKL045W 	chrXI 	354578	354661	0.64451099
YKL045W 	chrXI 	354662	354742	0.363886049
YKL045W 	chrXI 	354743	354845	0.847500134
YKL041W 	chrXI 	359699	359806	0.73164958
YKL041W 	chrXI 	359807	359900	0.691250076
YKL041W 	chrXI 	359901	359983	0.592592985
YKL041W 	chrXI 	359985	360074	0.646482206
YKL041W 	chrXI 	360076	360178	0.789642355
YKL041W 	chrXI 	360180	360295	0.669090764
YKL041W 	chrXI 	360300	360375	0.582910857
YKL041W 	chrXI 	360376	360480	0.746603647
YKL041W 	chrXI 	360481	360574	0.389330874
YKL041W 	chrXI 	360575	360688	0.407415129
YKL035W 	chrXI 	369423	369522	0.867350692
YKL035W 	chrXI 	369523	369592	0.499752839
YKL035W 	chrXI 	369593	369686	0.745242396
YKL035W 	chrXI 	369687	369793	0.593865104
YKL035W 	chrXI 	369796	369904	0.6850615
YKL035W 	chrXI 	369909	370019	0.657774706
YKL035W 	chrXI 	370020	370103	0.562440272
YKL035W 	chrXI 	370104	370208	0.693892901
YKL035W 	chrXI 	370210	370310	0.588201844
YKL035W 	chrXI 	370311	370424	0.649820878
YKL035W 	chrXI 	370425	370500	0.578398567
YKL035W 	chrXI 	370502	370583	0.695129209
YKL035W 	chrXI 	370585	370698	0.348712295
YKL035W 	chrXI 	370699	370807	0.498498597
YKL035W 	chrXI 	370809	370895	0.740040516
YKL035W 	chrXI 	370898	371010	0.373936362
YKL035W 	chrXI 	371011	371132	0.595823828
YKL035W 	chrXI 	371142	371187	0.69138117
YKL033W-A 	chrXI 	374044	374144	0.760717485
YKL033W-A 	chrXI 	374145	374242	0.412416646
YKL033W-A 	chrXI 	374244	374344	0.41963743
YKL033W-A 	chrXI 	374345	374450	0.266928715
YKL033W-A 	chrXI 	374453	374551	0.83414769
YKL033W-A 	chrXI 	374553	374661	0.515254712
YKL033W-A 	chrXI 	374664	374763	0.637754065
YKL033W-A 	chrXI 	374764	374878	0.506215978
YKL033W-A 	chrXI 	374899	374959	0.607333453
YKL028W 	chrXI 	385372	385499	0.336357007
YKL028W 	chrXI 	385503	385598	0.575187459
YKL028W 	chrXI 	385599	385674	0.751937256
YKL028W 	chrXI 	385675	385765	0.596594874
YKL028W 	chrXI 	385766	385882	0.425907112
YKL028W 	chrXI 	385887	385965	0.479198305
YKL028W 	chrXI 	385969	386056	0.49965735
YKL028W 	chrXI 	386057	386150	0.602025452
YKL028W 	chrXI 	386151	386238	0.488761653
YKL028W 	chrXI 	386239	386326	0.670565233
YKL028W 	chrXI 	386329	386418	0.706904856
YKL028W 	chrXI 	386419	386504	0.589528133
YKL028W 	chrXI 	386506	386599	0.657671198
YKL028W 	chrXI 	386600	386684	0.428083089
YKL028W 	chrXI 	386685	386770	0.750411785
YKL028W 	chrXI 	386771	386889	0.720425204
YKL028W 	chrXI 	386890	386977	0.692853123
YKL027W 	chrXI 	387100	387195	0.560466484
YKL027W 	chrXI 	387196	387290	0.379423564
YKL027W 	chrXI 	387291	387365	0.626222231
YKL027W 	chrXI 	387368	387459	0.498641203
YKL027W 	chrXI 	387460	387590	0.749015485
YKL027W 	chrXI 	387591	387693	0.738593336
YKL027W 	chrXI 	387696	387797	0.601650942
YKL027W 	chrXI 	387803	387904	0.625502125
YKL027W 	chrXI 	387905	388001	0.492222185
YKL027W 	chrXI 	388003	388092	0.848723139
YKL027W 	chrXI 	388098	388203	0.438679371
YKL027W 	chrXI 	388205	388315	0.576561804
YKL027W 	chrXI 	388316	388407	0.354587473
YKL027W 	chrXI 	388408	388496	0.598210132
YKL027W 	chrXI 	388497	388593	0.549263294
YKL027W 	chrXI 	388594	388733	0.890355671
YKL009W 	chrXI 	425810	425905	0.949477164
YKL009W 	chrXI 	425906	425991	0.836595923
YKL009W 	chrXI 	425994	426092	0.658707265
YKL009W 	chrXI 	426095	426197	0.62988864
YKL009W 	chrXI 	426198	426283	0.730731196
YKL009W 	chrXI 	426284	426384	0.846224529
YKL009W 	chrXI 	426385	426471	0.666935869
YKL009W 	chrXI 	426476	426571	0.641760855
YKL009W 	chrXI 	426572	426671	0.746997591
YKL007W 	chrXI 	428908	428991	0.623623829
YKL007W 	chrXI 	428992	429075	0.330621153
YKL007W 	chrXI 	429077	429163	0.549966678
YKL007W 	chrXI 	429164	429262	0.458454356
YKL007W 	chrXI 	429264	429364	0.485914093
YKL007W 	chrXI 	429365	429453	0.857696856
YKL007W 	chrXI 	429459	429550	0.508356976
YKL007W 	chrXI 	429552	429655	0.497286278
YKL007W 	chrXI 	429658	429757	0.405857448
YKL007W 	chrXI 	429758	429864	0.42749556
YKL006W 	chrXI 	431397	431496	0.881818789
YKL006W 	chrXI 	431500	431596	0.775797952
YKL006W 	chrXI 	431602	431702	0.661691167
YKL006W 	chrXI 	431703	431801	0.36519982
YKL006W 	chrXI 	431802	431910	0.402972921
YKL006W 	chrXI 	431911	432009	0.422107072
YKL006W 	chrXI 	432010	432182	0.953104776
YKL006W 	chrXI 	432184	432386	0.81419284
YKL006W 	chrXI 	432432	432506	0.951221569
YKL004W 	chrXI 	434868	434987	0.635548776
YKL004W 	chrXI 	434988	435106	0.533940752
YKL004W 	chrXI 	435107	435228	0.561030247
YKL004W 	chrXI 	435229	435322	0.334654692
YKL004W 	chrXI 	435323	435423	0.40618982
YKL004W 	chrXI 	435426	435537	0.610775814
YKL004W 	chrXI 	435539	435637	0.526198403
YKL004W 	chrXI 	435638	435756	0.713658245
YKL004W 	chrXI 	435761	435867	0.448243514
YKL004W 	chrXI 	435869	435982	0.651773149
YKL004W 	chrXI 	435985	436116	0.317429804
YKL004W 	chrXI 	436117	436220	0.270364046
YKL004W 	chrXI 	436221	436318	0.579763696
YKL004W 	chrXI 	436321	436428	0.692401803
YKL004W 	chrXI 	436431	436556	0.725424546
YKL002W 	chrXI 	437356	437475	0.761140978
YKL002W 	chrXI 	437477	437600	0.892110238
YKL002W 	chrXI 	437601	437685	0.803286063
YKL002W 	chrXI 	437686	437767	0.706029933
YKL002W 	chrXI 	437768	437865	0.673580224
YKL002W 	chrXI 	437866	437977	0.14581183
YKL002W 	chrXI 	437979	438081	0.675161824
YKL002W 	chrXI 	438082	438180	0.669047127
YKL002W 	chrXI 	438182	438271	0.341842161
YKL002W 	chrXI 	438274	438383	0.492422351
YKR007W 	chrXI 	451060	451161	0.556101183
YKR007W 	chrXI 	451164	451256	0.820654938
YKR007W 	chrXI 	451257	451340	0.623190923
YKR007W 	chrXI 	451341	451433	0.544173154
YKR007W 	chrXI 	451435	451514	0.358394853
YKR007W 	chrXI 	451515	451599	0.585002954
YKR007W 	chrXI 	451605	451658	0.459490655
YKR013W 	chrXI 	463399	463575	0.780964908
YKR013W 	chrXI 	463576	463671	0.720878103
YKR013W 	chrXI 	463672	463763	0.661845571
YKR013W 	chrXI 	463764	463860	0.722895131
YKR013W 	chrXI 	463862	463947	0.753891105
YKR013W 	chrXI 	463948	464021	0.639948551
YKR013W 	chrXI 	464022	464081	0.769354431
YKR013W 	chrXI 	464082	464150	0.74563735
YKR013W 	chrXI 	464151	464230	0.72209533
YKR013W 	chrXI 	464231	464317	0.778407311
YKR013W 	chrXI 	464318	464415	0.860732263
YKR013W 	chrXI 	464416	464536	0.604675772
YKR013W 	chrXI 	464537	464646	0.626103671
YKR013W 	chrXI 	464647	464752	0.377434739
YKR013W 	chrXI 	464753	464877	0.9024886
YKR025W 	chrXI 	487372	487486	0.86565718
YKR025W 	chrXI 	487489	487573	0.586853013
YKR025W 	chrXI 	487574	487670	0.506912339
YKR025W 	chrXI 	487677	487762	0.617653124
YKR025W 	chrXI 	487763	487873	0.736319699
YKR025W 	chrXI 	487874	487973	0.790633735
YKR025W 	chrXI 	487975	488051	0.719224952
YKR025W 	chrXI 	488052	488137	0.615472277
YKR025W 	chrXI 	488139	488232	0.615728122
YKR025W 	chrXI 	488233	488315	0.059044792
YKR035W-A 	chrXI 	507556	507644	0.700751919
YKR035W-A 	chrXI 	507645	507716	0.791891899
YKR035W-A 	chrXI 	507717	507810	0.64238387
YKR035W-A 	chrXI 	507813	507911	0.577726717
YKR035W-A 	chrXI 	507912	508004	0.741734797
YKR035W-A 	chrXI 	508005	508104	0.489662114
YKR035W-A 	chrXI 	508105	508196	0.680943672
YKR035W-A 	chrXI 	508197	508296	0.761925636
YKR042W 	chrXI 	518956	519031	0.889460857
YKR042W 	chrXI 	519032	519132	0.800629263
YKR042W 	chrXI 	519133	519224	0.705294679
YKR042W 	chrXI 	519225	519302	0.839139844
YKR042W 	chrXI 	519303	519407	0.779255823
YKR042W 	chrXI 	519408	519513	0.663226162
YKR042W 	chrXI 	519518	519621	0.67640954
YKR042W 	chrXI 	519623	519728	0.519076729
YKR042W 	chrXI 	519729	519824	0.473039457
YKR042W 	chrXI 	519826	519923	0.851907411
YKR042W 	chrXI 	519924	520035	0.826329015
YKR042W 	chrXI 	520040	520124	0.808488579
YKR042W 	chrXI 	520125	520238	0.532311795
YKR042W 	chrXI 	520244	520368	0.820155821
YKR042W 	chrXI 	520369	520466	0.783074304
YKR056W 	chrXI 	549189	549291	0.727417794
YKR056W 	chrXI 	549293	549376	0.170134473
YKR056W 	chrXI 	549377	549466	0.547570269
YKR056W 	chrXI 	549467	549567	0.33146837
YKR056W 	chrXI 	549568	549666	0.399181356
YKR056W 	chrXI 	549667	549770	0.648377589
YKR056W 	chrXI 	549772	549873	0.510316392
YKR056W 	chrXI 	549874	549956	0.373823654
YKR056W 	chrXI 	549961	550038	0.613209927
YKR056W 	chrXI 	550039	550141	0.649265117
YKR056W 	chrXI 	550143	550233	0.529180959
YKR056W 	chrXI 	550234	550316	0.772327018
YKR056W 	chrXI 	550318	550410	0.647455982
YKR056W 	chrXI 	550411	550520	0.353324816
YKR056W 	chrXI 	550524	550625	0.713511001
YKR056W 	chrXI 	550629	550733	0.709690288
YKR056W 	chrXI 	550738	550828	0.543421715
YKR056W 	chrXI 	550829	550915	0.569900979
YKR056W 	chrXI 	550916	551013	0.664413749
YKR056W 	chrXI 	551033	551111	0.633826597
YKR057W 	chrXI 	551253	551325	0.949224246
YKR057W 	chrXI 	551330	551425	0.354844211
YKR057W 	chrXI 	551426	551515	0.432146259
YKR057W 	chrXI 	551517	551597	0.214655982
YKR057W 	chrXI 	551608	551692	0.749402635
YKR057W 	chrXI 	551693	551794	0.787209355
YKR057W 	chrXI 	551798	551899	0.730099282
YKR057W 	chrXI 	551902	552008	0.572816275
YKR057W 	chrXI 	552053	552116	0.768377663
YKR059W 	chrXI 	554500	554624	0.993168788
YKR059W 	chrXI 	554625	554843	0.757432629
YKR059W 	chrXI 	554845	555770	0.403648406
YKR059W 	chrXI 	555772	555865	0.660772743
YKR059W 	chrXI 	555866	555976	0.773163978
YKR060W 	chrXI 	556100	556204	0.693832192
YKR060W 	chrXI 	556206	556283	0.594246706
YKR060W 	chrXI 	556284	556360	0.16987674
YKR060W 	chrXI 	556361	556450	0.655994837
YKR060W 	chrXI 	556451	556549	0.647973593
YKR060W 	chrXI 	556553	556647	0.741438392
YKR060W 	chrXI 	556649	556733	0.522744275
YKR060W 	chrXI 	556734	556815	0.574980384
YKR060W 	chrXI 	556816	556903	0.299419679
YKR060W 	chrXI 	556904	556999	0.545257246
YKR060W 	chrXI 	557006	557051	0.691436532
YKR070W 	chrXI 	573172	573269	0.332022301
YKR070W 	chrXI 	573271	573380	0.263377323
YKR070W 	chrXI 	573386	573480	0.484200535
YKR070W 	chrXI 	573486	573589	0.610283108
YKR070W 	chrXI 	573590	573686	0.525200167
YKR070W 	chrXI 	573689	573783	0.238837549
YKR070W 	chrXI 	573784	573880	0.395470078
YKR070W 	chrXI 	573881	573990	0.647905385
YKR070W 	chrXI 	573992	574074	0.428235592
YKR070W 	chrXI 	574075	574195	0.411000692
YKR070W 	chrXI 	574196	574298	0.788677831
YKR070W 	chrXI 	574299	574408	0.41832654
YKR074W 	chrXI 	578773	578881	0.892416011
YKR074W 	chrXI 	578882	578964	0.586417015
YKR074W 	chrXI 	578965	579050	0.4599748
YKR074W 	chrXI 	579053	579146	0.731438772
YKR074W 	chrXI 	579147	579242	0.544545302
YKR074W 	chrXI 	579244	579342	0.865716147
YKR074W 	chrXI 	579343	579449	0.548405557
YKR080W 	chrXI 	589876	589970	0.473140043
YKR080W 	chrXI 	589971	590046	0.849812317
YKR080W 	chrXI 	590047	590130	0.843735239
YKR080W 	chrXI 	590131	590234	0.78672267
YKR080W 	chrXI 	590235	590347	0.859732427
YKR080W 	chrXI 	590350	590444	0.725400322
YKR080W 	chrXI 	590446	590532	0.654600938
YKR080W 	chrXI 	590533	590627	-0.054627013
YKR080W 	chrXI 	590629	590715	0.797603451
YKR080W 	chrXI 	590716	590822	0.402924062
YKR080W 	chrXI 	590824	590915	0.678521577
YKR080W 	chrXI 	590916	591019	0.654992759
YKR080W 	chrXI 	591021	591099	0.515088484
YKR080W 	chrXI 	591105	591166	0.493736404
YLL027W 	chrXII 	87194	87301	0.362812625
YLL027W 	chrXII 	87305	87402	0.423053578
YLL027W 	chrXII 	87405	87501	0.340910406
YLL027W 	chrXII 	87503	87580	0.402060984
YLL027W 	chrXII 	87581	87664	0.553530153
YLL027W 	chrXII 	87670	87752	0.594782604
YLL027W 	chrXII 	87753	87832	0.807120338
YLL027W 	chrXII 	87835	87926	0.634490106
YLL027W 	chrXII 	87927	88027	0.655118941
YLL027W 	chrXII 	88028	88123	0.493136576
YLL027W 	chrXII 	88124	88230	0.782420929
YLL014W 	chrXII 	121313	121412	0.522581997
YLL014W 	chrXII 	121413	121538	0.680111423
YLL014W 	chrXII 	121539	121647	0.751779202
YLL014W 	chrXII 	121648	121765	0.7990701
YLL011W 	chrXII 	127488	127583	0.838323738
YLL011W 	chrXII 	127584	127674	0.625837957
YLL011W 	chrXII 	127675	127800	0.292496412
YLL011W 	chrXII 	127802	127912	0.494828249
YLL011W 	chrXII 	127913	128006	0.592619014
YLL011W 	chrXII 	128008	128107	0.704484206
YLL011W 	chrXII 	128108	128206	0.638664288
YLL011W 	chrXII 	128207	128293	0.828347918
YLL011W 	chrXII 	128299	128390	0.629639923
YLL011W 	chrXII 	128392	128508	0.714483818
YLL011W 	chrXII 	128509	128602	0.81416671
YLL011W 	chrXII 	128603	128708	0.787584906
YLL011W 	chrXII 	128711	128788	0.31770593
YLL011W 	chrXII 	128790	128880	0.738970474
YLL011W 	chrXII 	128881	128967	0.722220665
YLL011W 	chrXII 	128984	129048	0.761511265
YLL008W 	chrXII 	131684	131785	0.743524343
YLL008W 	chrXII 	131789	131878	0.67834291
YLL008W 	chrXII 	131879	131995	0.510942165
YLL008W 	chrXII 	131997	132103	0.62192904
YLL008W 	chrXII 	132107	132181	0.944421199
YLL008W 	chrXII 	132185	132278	0.876308243
YLL008W 	chrXII 	132279	132365	0.592383861
YLL008W 	chrXII 	132366	132468	0.24585347
YLL008W 	chrXII 	132469	132571	0.787734772
YLL008W 	chrXII 	132572	132675	0.787468047
YLL008W 	chrXII 	132676	132782	0.417498274
YLL008W 	chrXII 	132784	132888	0.534492682
YLL008W 	chrXII 	132890	132985	0.476028093
YLL008W 	chrXII 	132986	133075	0.659705679
YLL008W 	chrXII 	133076	133189	0.7463697
YLL008W 	chrXII 	133191	133299	0.685506839
YLL008W 	chrXII 	133302	133406	0.384992448
YLL008W 	chrXII 	133409	133518	0.779466297
YLL008W 	chrXII 	133519	133602	0.625785292
YLL008W 	chrXII 	133603	133703	0.54954032
YLL008W 	chrXII 	133704	133781	0.694918045
YLL008W 	chrXII 	133784	133867	0.775704698
YLL008W 	chrXII 	133868	133948	0.6756101
YLL008W 	chrXII 	133949	134035	0.852867706
YLL008W 	chrXII 	134082	134143	0.619738713
YLR005W 	chrXII 	160002	160115	0.641318372
YLR005W 	chrXII 	160117	160210	0.570680362
YLR005W 	chrXII 	160211	160319	0.616773917
YLR005W 	chrXII 	160322	160407	0.690072976
YLR005W 	chrXII 	160411	160507	0.593585424
YLR005W 	chrXII 	160509	160608	0.745046863
YLR005W 	chrXII 	160609	160686	0.31648414
YLR005W 	chrXII 	160691	160798	0.346550853
YLR005W 	chrXII 	160800	160913	0.694244209
YLR005W 	chrXII 	160914	161004	0.646682011
YLR005W 	chrXII 	161007	161112	0.281779583
YLR005W 	chrXII 	161120	161210	0.750508162
YLR005W 	chrXII 	161211	161294	0.831714962
YLR005W 	chrXII 	161296	161397	0.738367141
YLR005W 	chrXII 	161400	161479	0.597631311
YLR005W 	chrXII 	161480	161571	0.560567083
YLR007W 	chrXII 	164388	164486	0.520023384
YLR007W 	chrXII 	164487	164578	0.634078784
YLR007W 	chrXII 	164580	164669	0.59725713
YLR007W 	chrXII 	164673	164766	0.687769788
YLR007W 	chrXII 	164769	164862	0.363720898
YLR007W 	chrXII 	164865	164961	0.530126235
YLR007W 	chrXII 	164963	165056	0.60391172
YLR007W 	chrXII 	165057	165155	0.585425942
YLR007W 	chrXII 	165157	165245	0.391441038
YLR007W 	chrXII 	165246	165345	0.633742596
YLR007W 	chrXII 	165346	165448	0.825424566
YLR009W 	chrXII 	166348	166466	0.818404874
YLR009W 	chrXII 	166467	166550	0.647806821
YLR009W 	chrXII 	166553	166661	0.728783165
YLR009W 	chrXII 	166662	166752	0.887985273
YLR009W 	chrXII 	166753	166841	0.707632006
YLR009W 	chrXII 	166842	166927	0.681420649
YLR009W 	chrXII 	166928	167015	0.352749596
YLR009W 	chrXII 	167017	167103	0.809557697
YLR009W 	chrXII 	167105	167202	0.796980384
YLR009W 	chrXII 	167210	167257	0.729896146
YLR017W 	chrXII 	177556	177672	0.850137884
YLR017W 	chrXII 	177674	177784	0.441345249
YLR017W 	chrXII 	177785	177872	0.487898572
YLR017W 	chrXII 	177873	177951	0.661772255
YLR017W 	chrXII 	177953	178048	0.501162339
YLR017W 	chrXII 	178050	178150	0.740573236
YLR017W 	chrXII 	178151	178241	0.613758952
YLR017W 	chrXII 	178242	178348	0.874590272
YLR017W 	chrXII 	178351	178453	0.654281632
YLR017W 	chrXII 	178458	178552	0.856743522
YLR017W 	chrXII 	178553	178642	0.681811486
YLR025W 	chrXII 	194379	194482	0.675406997
YLR025W 	chrXII 	194483	194563	0.857696125
YLR025W 	chrXII 	194565	194654	0.581741017
YLR025W 	chrXII 	194655	194742	0.775166651
YLR025W 	chrXII 	194743	194836	0.695634531
YLR025W 	chrXII 	194837	194937	0.767337081
YLR025W 	chrXII 	194939	195030	0.586166723
YLR025W 	chrXII 	195031	195121	0.612024279
YLR025W 	chrXII 	195123	195212	0.630536219
YLR033W 	chrXII 	208654	208776	0.852871093
YLR033W 	chrXII 	208782	208891	0.591471812
YLR033W 	chrXII 	208892	208989	0.602667536
YLR033W 	chrXII 	208990	209092	0.504609329
YLR033W 	chrXII 	209093	209191	0.678678626
YLR033W 	chrXII 	209192	209281	0.682207127
YLR033W 	chrXII 	209282	209381	0.701865787
YLR033W 	chrXII 	209383	209458	0.409921531
YLR033W 	chrXII 	209459	209544	0.782595912
YLR033W 	chrXII 	209545	209648	0.81987638
YLR033W 	chrXII 	209649	209747	0.836220027
YLR033W 	chrXII 	209748	209824	0.189852875
YLR033W 	chrXII 	209825	209923	0.61947538
YLR033W 	chrXII 	209925	210010	0.627791383
YLR033W 	chrXII 	210011	210108	0.679397344
YLR033W 	chrXII 	210111	210201	0.688756735
YLR033W 	chrXII 	210202	210291	0.589781532
YLR033W 	chrXII 	210293	210413	0.466252166
YLR033W 	chrXII 	210416	210477	0.775157283
YLR048W 	chrXII 	242146	242242	0.869384023
YLR048W 	chrXII 	242243	242339	0.79318358
YLR048W 	chrXII 	242340	242447	0.298236105
